Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      2.685966, ,             1,      2.191535, ,             1,      2.294741, , 
         -1.8,      2.640885, ,           1.2,      2.170596, ,           1.2,      2.276234, , 
         -1.6,      2.598398, ,           1.4,      2.150577, ,           1.4,      2.258817, , 
         -1.4,      2.558342, ,           1.6,      2.131616, ,           1.6,      2.242463, , 
         -1.2,      2.520559, ,           1.8,      2.113704, ,           1.8,      2.227111, , 
           -1,      2.484922, ,             2,      2.096686, ,             2,      2.212703, , 
         -0.8,       2.45128, ,           2.2,      2.080286, ,           2.2,      2.199194, , 
         -0.6,      2.419518, ,           2.4,      2.064761, ,           2.4,       2.18655, , 
         -0.4,      2.389524, ,           2.6,      2.050105, ,           2.6,      2.174751, , 
         -0.2,       2.36122, ,           2.8,      2.036267, ,           2.8,      2.163738, , 
            0,      2.334474, ,             3,      2.023197, ,             3,      2.153486, , 
          0.2,       2.30919, ,           3.2,      2.010844, ,           3.2,       2.14395, , 
          0.4,      2.285286, ,           3.4,      1.999154, ,           3.4,      2.135103, , 
          0.6,      2.262696, ,           3.6,      1.988024, ,           3.6,      2.126922, , 
          0.8,      2.241338, ,           3.8,      1.977438, ,           3.8,       2.11938, , 
            1,      2.221138, ,             4,      1.968229, ,             4,      2.112446, , 
          1.2,      2.202045, ,           4.2,      1.960112, ,           4.2,      2.106081, , 
          1.4,       2.18398, ,           4.4,      1.952617, ,           4.4,      2.100261, , 
          1.6,      2.166897, ,           4.6,      1.945847, ,           4.6,      2.094965, , 
          1.8,      2.150744, ,           4.8,      1.939155, ,           4.8,      2.090182, , 
            2,      2.135466, ,             5,       1.93428, ,             5,      2.085884, , 
          2.2,       2.12104, ,           5.2,      1.930703, ,           5.2,      2.082049, , 
          2.4,      2.107464, ,           5.4,      1.927798, ,           5.4,      2.078645, , 
          2.6,      2.094661, ,           5.6,      1.925364, ,           5.6,      2.075656, , 
          2.8,      2.082571, ,           5.8,      1.923292, ,           5.8,      2.073062, , 
            3,      2.071154, ,             6,      1.921455, ,             6,       2.07085, , 
          3.2,      2.060385, ,           6.2,      1.917963, ,           6.2,      2.069005, , 
          3.4,      2.050306, ,           6.4,      1.916865, ,           6.4,      2.067504, , 
          3.6,      2.040955, ,           6.6,      1.916195, ,           6.6,      2.066315, , 
          3.8,      2.032232, ,           6.8,      1.915101, ,           6.8,       2.06544, , 
            4,      2.024118, ,             7,      1.914944, ,             7,      2.064864, , 
          4.2,      2.016583, ,           7.2,      1.915022, ,           7.2,      2.064573, , 
          4.4,      2.009612, ,           7.4,      1.915303, ,           7.4,      2.064561, , 
          4.6,      2.003206, ,           7.6,      1.915439, ,           7.6,      2.064816, , 
          4.8,      1.997435, ,           7.8,      1.916061, ,           7.8,      2.065334, , 
            5,       1.99228, ,             8,       1.91716, ,             8,      2.066098, , 
          5.2,      1.987712, ,           8.2,      1.918517, ,           8.2,      2.067098, , 
          5.4,      1.983701, ,           8.4,       1.91946, ,           8.4,      2.068336, , 
          5.6,      1.980208, ,           8.6,      1.921245, ,           8.6,      2.069815, , 
          5.8,      1.977197, ,           8.8,      1.923192, ,           8.8,      2.071518, , 
            6,      1.974619, ,             9,      1.925291, ,             9,      2.073465, , 
          6.2,      1.972452, ,           9.2,      1.926884, ,           9.2,      2.075639, , 
          6.4,      1.970651, ,           9.4,      1.929012, ,           9.4,      2.078037, , 
          6.6,      1.969177, ,           9.6,       1.93122, ,           9.6,      2.080662, , 
          6.8,      1.967978, ,           9.8,      1.933657, ,           9.8,      2.083518, , 
            7,      1.967151, ,            10,      1.936226, ,            10,      2.086605, , 
          7.2,      1.966614, , , , , , , , 
          7.4,      1.966303, , , , , , , , 
          7.6,      1.966251, , , , , , , , 
          7.8,      1.966452, , , , , , , , 
            8,      1.966897, , , , , , , , 
          8.2,      1.967569, , , , , , , , 
          8.4,      1.968461, , , , , , , , 
          8.6,      1.969555, , , , , , , , 
          8.8,      1.970816, , , , , , , , 
            9,      1.972233, , , , , , , , 
          9.2,      1.973804, , , , , , , , 
          9.4,      1.975524, , , , , , , , 
          9.6,      1.977383, , , , , , , , 
          9.8,      1.979385, , , , , , , , 
           10,      1.981525, , , , , , , , 

